,event,sys_clock,logical_clock,code,queue_length,msg,process
536,INTERNAL EVENT,513,1013,4,0,,2
537,RECEIVE MESSAGE,514,1014,-1,0,1012.0,2
538,SENT to 4056,515,1015,2,1,,2
539,SENT to 2056,515,1015,2,1,,2
540,RECEIVE MESSAGE,516,1016,-1,0,1026.0,2
541,RECEIVE MESSAGE,517,1027,-1,0,1029.0,2
542,RECEIVE MESSAGE,518,1030,-1,1,1031.0,2
543,RECEIVE MESSAGE,519,1032,-1,0,1032.0,2
544,SENT to 2056,520,1033,0,2,,2
545,RECEIVE MESSAGE,521,1034,-1,1,1037.0,2
546,RECEIVE MESSAGE,522,1038,-1,0,1031.0,2
547,RECEIVE MESSAGE,523,1039,-1,0,1034.0,2
548,INTERNAL EVENT,524,1040,5,0,,2
549,INTERNAL EVENT,525,1041,8,0,,2
550,SENT to 4056,526,1042,2,0,,2
551,SENT to 2056,526,1042,2,0,,2
552,INTERNAL EVENT,527,1043,4,0,,2
553,RECEIVE MESSAGE,528,1044,-1,0,1051.0,2
554,RECEIVE MESSAGE,529,1052,-1,0,1054.0,2
555,RECEIVE MESSAGE,530,1055,-1,1,1055.0,2
556,RECEIVE MESSAGE,531,1056,-1,1,1056.0,2
557,RECEIVE MESSAGE,532,1057,-1,0,1058.0,2
558,SENT to 4056,533,1059,1,1,,2
559,RECEIVE MESSAGE,534,1060,-1,0,1059.0,2
560,SENT to 4056,535,1061,2,0,,2
561,SENT to 2056,535,1061,2,0,,2
562,INTERNAL EVENT,536,1062,5,0,,2
563,SENT to 4056,537,1063,1,0,,2
564,INTERNAL EVENT,538,1064,9,0,,2
565,RECEIVE MESSAGE,539,1065,-1,0,1067.0,2
566,INTERNAL EVENT,540,1068,7,0,,2
567,INTERNAL EVENT,541,1069,4,0,,2
568,RECEIVE MESSAGE,542,1070,-1,1,1075.0,2
569,RECEIVE MESSAGE,543,1076,-1,1,1079.0,2
570,RECEIVE MESSAGE,544,1080,-1,0,1082.0,2
571,RECEIVE MESSAGE,545,1083,-1,0,1085.0,2
572,SENT to 2056,546,1086,2,0,,2
573,SENT to 4056,546,1086,2,0,,2
574,INTERNAL EVENT,547,1087,8,0,,2
575,SENT to 2056,548,1088,0,0,,2
576,RECEIVE MESSAGE,549,1089,-1,0,1093.0,2
577,RECEIVE MESSAGE,550,1094,-1,1,1094.0,2
578,RECEIVE MESSAGE,551,1095,-1,0,1095.0,2
579,RECEIVE MESSAGE,552,1096,-1,0,1098.0,2
580,RECEIVE MESSAGE,553,1099,-1,0,1101.0,2
581,INTERNAL EVENT,554,1102,9,0,,2
582,SENT to 4056,555,1103,1,0,,2
583,INTERNAL EVENT,556,1104,4,0,,2
584,RECEIVE MESSAGE,557,1105,-1,0,1109.0,2
585,INTERNAL EVENT,558,1110,9,0,,2
586,INTERNAL EVENT,559,1111,6,0,,2
587,INTERNAL EVENT,560,1112,7,0,,2
588,RECEIVE MESSAGE,561,1113,-1,0,1116.0,2
589,INTERNAL EVENT,562,1117,5,0,,2
590,SENT to 4056,563,1118,1,1,,2
591,RECEIVE MESSAGE,564,1119,-1,0,1122.0,2
592,RECEIVE MESSAGE,565,1123,-1,0,1123.0,2
593,SENT to 2056,566,1124,0,0,,2
594,INTERNAL EVENT,567,1125,7,0,,2
595,INTERNAL EVENT,568,1126,3,0,,2
596,RECEIVE MESSAGE,569,1127,-1,0,1133.0,2
597,RECEIVE MESSAGE,570,1134,-1,0,1128.0,2
598,INTERNAL EVENT,571,1135,6,0,,2
599,RECEIVE MESSAGE,572,1136,-1,0,1139.0,2
600,INTERNAL EVENT,573,1140,7,0,,2
601,INTERNAL EVENT,574,1141,9,0,,2
602,INTERNAL EVENT,575,1142,3,0,,2
603,SENT to 4056,576,1143,2,0,,2
604,SENT to 2056,576,1143,2,0,,2
605,INTERNAL EVENT,577,1144,4,0,,2
606,RECEIVE MESSAGE,578,1145,-1,0,1152.0,2
607,INTERNAL EVENT,579,1153,3,0,,2
608,RECEIVE MESSAGE,580,1154,-1,0,1155.0,2
609,RECEIVE MESSAGE,581,1156,-1,0,1157.0,2
610,RECEIVE MESSAGE,582,1158,-1,0,1159.0,2
611,INTERNAL EVENT,583,1160,6,0,,2
